number,name,type,description
42331,LegDividendAccrualPaymentDateOffsetPeriod,INT,
42332,LegDividendAccrualPaymentDateOffsetUnit,STRING,
42333,LegDividendAccrualPaymentDateOffsetDayType,INT,
42334,LegDividendAccrualPaymentDateUnadjusted,LOCALMKTDATE,
42335,LegDividendAccrualPaymentDateBusinessDayConvention,INT,
42336,LegDividendAccrualPaymentDateAdjusted,LOCALMKTDATE,
42337,LegDividendReinvestmentIndicator,BOOLEAN,
42338,LegDividendEntitlementEvent,INT,
42339,LegDividendAmountType,INT,
42340,LegDividendUnderlierRefID,STRING,
42341,LegExtraordinaryDividendPartySide,INT,
42342,LegExtraordinaryDividendAmountType,INT,
42343,LegExtraordinaryDividendCurrency,CURRENCY,
42344,LegExtraordinaryDividendDeterminationMethod,STRING,
42345,LegDividendAccrualFixedRate,PERCENTAGE,
42346,LegDividendCompoundingMethod,INT,
42347,LegDividendNumOfIndexUnits,INT,
42348,LegDividendCashPercentage,PERCENTAGE,
42349,LegDividendCashEquivalentPercentage,PERCENTAGE,
42350,LegNonCashDividendTreatment,INT,
42351,LegDividendComposition,INT,
42352,LegSpecialDividendsIndicator,BOOLEAN,
42353,LegMaterialDividendsIndicator,BOOLEAN,
42354,LegOptionsExchangeDividendsIndicator,BOOLEAN,
42355,LegAdditionalDividendsIndicator,BOOLEAN,
42356,LegAllDividendsIndicator,BOOLEAN,
42357,LegDividendFXTriggerDateRelativeTo,INT,
42358,LegDividendFXTriggerDateOffsetPeriod,INT,
42359,LegDividendFXTriggerDateOffsetUnit,STRING,
42360,LegDividendFXTriggerDateOffsetDayType,INT,
42361,LegDividendFXTriggerDateUnadjusted,LOCALMKTDATE,
42362,LegDividendFXTriggerDateBusinessDayConvention,INT,
42363,LegDividendFXTriggerDateAdjusted,LOCALMKTDATE,
42364,NoLegDividendFXTriggerDateBusinessCenters,NUMINGROUP,
42365,LegDividendFXTriggerDateBusinessCenter,STRING,
42366,NoLegDividendPeriods,NUMINGROUP,
42367,LegDividendPeriodSequence,INT,
42368,LegDividendPeriodStartDateUnadjusted,LOCALMKTDATE,
42369,LegDividendPeriodEndDateUnadjusted,LOCALMKTDATE,
42370,LegDividendPeriodUnderlierRefID,STRING,
42371,LegDividendPeriodStrikePrice,PRICE,
42372,LegDividendPeriodBusinessDayConvention,INT,
42373,LegDividendPeriodValuationDateUnadjusted,LOCALMKTDATE,
42374,LegDividendPeriodValuationDateRelativeTo,INT,
42375,LegDividendPeriodValuationDateOffsetPeriod,INT,
42376,LegDividendPeriodValuationDateOffsetUnit,STRING,
42377,LegDividendPeriodValuationDateOffsetDayType,INT,
42378,LegDividendPeriodValuationDateAdjusted,LOCALMKTDATE,
42379,LegDividendPeriodPaymentDateUnadjusted,LOCALMKTDATE,
42380,LegDividendPeriodPaymentDateRelativeTo,INT,
42381,LegDividendPeriodPaymentDateOffsetPeriod,INT,
42382,LegDividendPeriodPaymentDateOffsetUnit,STRING,
42383,LegDividendPeriodPaymentDateOffsetDayType,INT,
42384,LegDividendPeriodPaymentDateAdjusted,LOCALMKTDATE,
42385,LegDividendPeriodXID,XID,
42386,NoLegDividendPeriodBusinessCenters,NUMINGROUP,
42387,LegDividendPeriodBusinessCenter,STRING,
42388,NoLegExtraordinaryEvents,NUMINGROUP,
42389,LegExtraordinaryEventType,STRING,
42390,LegExtraordinaryEventValue,STRING,
42391,LegSettlMethodElectingPartySide,INT,
42392,LegMakeWholeDate,LOCALMKTDATE,
42393,LegMakeWholeAmount,AMT,
42394,LegMakeWholeBenchmarkCurveName,STRING,
42395,LegMakeWholeBenchmarkCurvePoint,STRING,
42396,LegMakeWholeRecallSpread,PRICEOFFSET,
42397,LegMakeWholeBenchmarkQuote,INT,
42398,LegMakeWholeInterpolationMethod,INT,
42399,LegPaymentStreamCashSettlIndicator,BOOLEAN,
42400,LegPaymentStreamCompoundingXIDRef,XIDREF,
42401,LegPaymentStreamCompoundingSpread,PRICEOFFSET,
42402,LegPaymentStreamInterpolationMethod,INT,
42403,LegPaymentStreamInterpolationPeriod,INT,
42404,LegPaymentStreamCompoundingFixedRate,FLOAT,
42405,NoLegPaymentStreamCompoundingDates,NUMINGROUP,
42406,LegPaymentStreamCompoundingDate,LOCALMKTDATE,
42407,LegPaymentStreamCompoundingDateType,INT,
42408,LegPaymentStreamCompoundingDatesBusinessDayConvention,INT,
42409,LegPaymentStreamCompoundingDatesRelativeTo,INT,
42410,LegPaymentStreamCompoundingDatesOffsetPeriod,INT,
42411,LegPaymentStreamCompoundingDatesOffsetUnit,STRING,
42412,LegPaymentStreamCompoundingDatesOffsetDayType,INT,
42413,LegPaymentStreamCompoundingPeriodSkip,INT,
42414,LegPaymentStreamCompoundingFrequencyPeriod,INT,
42415,LegPaymentStreamCompoundingFrequencyUnit,STRING,
42416,LegPaymentStreamCompoundingRollConvention,STRING,
42417,LegPaymentStreamBoundsFirstDateUnadjusted,LOCALMKTDATE,
42418,LegPaymentStreamBoundsLastDateUnadjusted,LOCALMKTDATE,
42419,NoLegPaymentStreamCompoundingDatesBusinessCenters,NUMINGROUP,
42420,LegPaymentStreamCompoundingDatesBusinessCenter,STRING,
42421,LegPaymentStreamCompoundingEndDateUnadjusted,LOCALMKTDATE,
42422,LegPaymentStreamCompoundingEndDateRelativeTo,INT,
42423,LegPaymentStreamCompoundingEndDateOffsetPeriod,INT,
42424,LegPaymentStreamCompoundingEndDateOffsetUnit,STRING,
42425,LegPaymentStreamCompoundingEndDateOffsetDayType,INT,
42426,LegPaymentStreamCompoundingEndDateAdjusted,LOCALMKTDATE,
42427,LegPaymentStreamCompoundingRateIndex,STRING,
42428,LegPaymentStreamCompoundingRateIndexCurvePeriod,INT,
42429,LegPaymentStreamCompoundingRateIndexCurveUnit,STRING,
42430,LegPaymentStreamCompoundingRateMultiplier,FLOAT,
42431,LegPaymentStreamCompoundingRateSpread,PRICEOFFSET,
42432,LegPaymentStreamCompoundingRateSpreadPositionType,INT,
42433,LegPaymentStreamCompoundingRateTreatment,INT,
42434,LegPaymentStreamCompoundingCapRate,PERCENTAGE,
42435,LegPaymentStreamCompoundingCapRateBuySide,INT,
42436,LegPaymentStreamCompoundingCapRateSellSide,INT,
42437,LegPaymentStreamCompoundingFloorRate,PERCENTAGE,
42438,LegPaymentStreamCompoundingFloorRateBuySide,INT,
42439,LegPaymentStreamCompoundingFloorRateSellSide,INT,
42440,LegPaymentStreamCompoundingInitialRate,PERCENTAGE,
42441,LegPaymentStreamCompoundingFinalRateRoundingDirection,CHAR,
42442,LegPaymentStreamCompoundingFinalRatePrecision,INT,
42443,LegPaymentStreamCompoundingAveragingMethod,INT,
42444,LegPaymentStreamCompoundingNegativeRateTreatment,INT,
42445,LegPaymentStreamCompoundingStartDateUnadjusted,LOCALMKTDATE,
42446,LegPaymentStreamCompoundingStartDateRelativeTo,INT,
42447,LegPaymentStreamCompoundingStartDateOffsetPeriod,INT,
42448,LegPaymentStreamCompoundingStartDateOffsetUnit,STRING,
42449,LegPaymentStreamCompoundingStartDateOffsetDayType,INT,
42450,LegPaymentStreamCompoundingStartDateAdjusted,LOCALMKTDATE,
42451,LegPaymentStreamFormulaImageLength,LENGTH,
42452,LegPaymentStreamFormulaImage,DATA,
42453,LegPaymentStreamFinalPricePaymentDateUnadjusted,LOCALMKTDATE,
42454,LegPaymentStreamFinalPricePaymentDateRelativeTo,INT,
42455,LegPaymentStreamFinalPricePaymentDateOffsetPeriod,INT,
42456,LegPaymentStreamFinalPricePaymentDateOffsetUnit,STRING,
42457,LegPaymentStreamFinalPricePaymentDateOffsetDayType,INT,
42458,LegPaymentStreamFinalPricePaymentDateAdjusted,LOCALMKTDATE,
42459,NoLegPaymentStreamFixingDates,NUMINGROUP,
42460,LegPaymentStreamFixingDate,LOCALMKTDATE,
42461,LegPaymentStreamFixingDateType,INT,
42462,LegPaymentStreamFirstObservationDateUnadjusted,LOCALMKTDATE,
42463,LegPaymentStreamFirstObservationDateRelativeTo,INT,
42464,LegPaymentStreamFirstObservationDateOffsetDayType,INT,
42465,LegPaymentStreamFirstObservationDateAdjusted,LOCALMKTDATE,
42466,LegPaymentStreamUnderlierRefID,STRING,
42467,LegReturnRateNotionalReset,BOOLEAN,
42468,LegPaymentStreamLinkInitialLevel,PRICE,
42469,LegPaymentStreamLinkClosingLevelIndicator,BOOLEAN,
42470,LegPaymentStreamLinkExpiringLevelIndicator,BOOLEAN,
42471,LegPaymentStreamLinkEstimatedTradingDays,INT,
42472,LegPaymentStreamLinkStrikePrice,PRICE,
42473,LegPaymentStreamLinkStrikePriceType,INT,
42474,LegPaymentStreamLinkMaximumBoundary,FLOAT,
42475,LegPaymentStreamLinkMinimumBoundary,FLOAT,
42476,LegPaymentStreamLinkNumberOfDataSeries,INT,
42477,LegPaymentStreamVarianceUnadjustedCap,FLOAT,
42478,LegPaymentStreamRealizedVarianceMethod,INT,
42479,LegPaymentStreamDaysAdjustmentIndicator,BOOLEAN,
42480,LegPaymentStreamNearestExchangeContractRefID,STRING,
42481,LegPaymentStreamVegaNotionalAmount,FLOAT,
42482,LegPaymentStreamFormulaCurrency,CURRENCY,
42483,LegPaymentStreamFormulaCurrencyDeterminationMethod,STRING,
42484,LegPaymentStreamFormulaReferenceAmount,INT,
42485,NoLegPaymentStreamFormulas,NUMINGROUP,
42486,LegPaymentStreamFormula,XMLDATA,
42487,LegPaymentStreamFormulaDesc,STRING,
42488,LegPaymentStubEndDateUnadjusted,LOCALMKTDATE,
42489,LegPaymentStubEndDateBusinessDayConvention,INT,
42490,LegPaymentStubEndDateRelativeTo,INT,
42491,LegPaymentStubEndDateOffsetPeriod,INT,
42492,LegPaymentStubEndDateOffsetUnit,STRING,
42493,LegPaymentStubEndDateOffsetDayType,INT,
42494,LegPaymentStubEndDateAdjusted,LOCALMKTDATE,
42495,NoLegPaymentStubEndDateBusinessCenters,NUMINGROUP,
42496,LegPaymentStubEndDateBusinessCenter,STRING,
42497,LegPaymentStubStartDateUnadjusted,LOCALMKTDATE,
42498,LegPaymentStubStartDateBusinessDayConvention,INT,
42499,LegPaymentStubStartDateRelativeTo,INT,
42500,LegPaymentStubStartDateOffsetPeriod,INT,
42501,LegPaymentStubStartDateOffsetUnit,STRING,
42502,LegPaymentStubStartDateOffsetDayType,INT,
42503,LegPaymentStubStartDateAdjusted,LOCALMKTDATE,
42504,NoLegPaymentStubStartDateBusinessCenters,NUMINGROUP,
42505,LegPaymentStubStartDateBusinessCenter,STRING,
42506,LegProvisionBreakFeeElection,INT,
42507,LegProvisionBreakFeeRate,PERCENTAGE,
42508,NoLegReturnRateDates,NUMINGROUP,
42509,LegReturnRateDateMode,INT,
42510,LegReturnRateValuationDateRelativeTo,INT,
42511,LegReturnRateValuationDateOffsetPeriod,INT,
42512,LegReturnRateValuationDateOffsetUnit,STRING,
42513,LegReturnRateValuationDateOffsetDayType,INT,
42514,LegReturnRateValuationStartDateUnadjusted,LOCALMKTDATE,
42515,LegReturnRateValuationStartDateRelativeTo,INT,
42516,LegReturnRateValuationStartDateOffsetPeriod,INT,
42517,LegReturnRateValuationStartDateOffsetUnit,STRING,
42518,LegReturnRateValuationStartDateOffsetDayType,INT,
42519,LegReturnRateValuationStartDateAdjusted,LOCALMKTDATE,
42520,LegReturnRateValuationEndDateUnadjusted,LOCALMKTDATE,
42521,LegReturnRateValuationEndDateRelativeTo,INT,
42522,LegReturnRateValuationEndDateOffsetPeriod,INT,
42523,LegReturnRateValuationEndDateOffsetUnit,STRING,
42524,LegReturnRateValuationEndDateOffsetDayType,INT,
42525,LegReturnRateValuationEndDateAdjusted,LOCALMKTDATE,
42526,LegReturnRateValuationFrequencyPeriod,INT,
42527,LegReturnRateValuationFrequencyUnit,STRING,
42528,LegReturnRateValuationFrequencyRollConvention,STRING,
42529,LegReturnRateValuationDateBusinessDayConvention,INT,
42530,NoLegReturnRateFXConversions,NUMINGROUP,
42531,LegReturnRateFXCurrencySymbol,STRING,
42532,LegReturnRateFXRate,FLOAT,
42533,LegReturnRateFXRateCalc,CHAR,
42534,NoLegReturnRates,NUMINGROUP,
42535,LegReturnRatePriceSequence,INT,
42536,LegReturnRateCommissionBasis,CHAR,
42537,LegReturnRateCommissionAmount,AMT,
42538,LegReturnRateCommissionCurrency,CURRENCY,
42539,LegReturnRateTotalCommissionPerTrade,AMT,
42540,LegReturnRateDeterminationMethod,STRING,
42541,LegReturnRateAmountRelativeTo,INT,
42542,LegReturnRateQuoteMeasureType,STRING,
42543,LegReturnRateQuoteUnits,STRING,
42544,LegReturnRateQuoteMethod,INT,
42545,LegReturnRateQuoteCurrency,CURRENCY,
42546,LegReturnRateQuoteCurrencyType,STRING,
42547,LegReturnRateQuoteTimeType,INT,
42548,LegReturnRateQuoteTime,LOCALMKTTIME,
42549,LegReturnRateQuoteDate,LOCALMKTDATE,
42550,LegReturnRateQuoteExpirationTime,LOCALMKTTIME,
42551,LegReturnRateQuoteBusinessCenter,STRING,
42552,LegReturnRateQuoteExchange,EXCHANGE,
42553,LegReturnRateQuotePricingModel,STRING,
42554,LegReturnRateCashFlowType,STRING,
42555,LegReturnRateValuationTimeType,INT,
42556,LegReturnRateValuationTime,LOCALMKTTIME,
42557,LegReturnRateValuationTimeBusinessCenter,STRING,
42558,LegReturnRateValuationPriceOption,INT,
42559,LegReturnRateFinalPriceFallback,INT,
42560,NoLegReturnRateInformationSources,NUMINGROUP,
42561,LegReturnRateInformationSource,INT,
42562,LegReturnRateReferencePage,STRING,
42563,LegReturnRateReferencePageHeading,STRING,
42564,NoLegReturnRatePrices,NUMINGROUP,
42565,LegReturnRatePriceBasis,INT,
42566,LegReturnRatePrice,PRICE,
42567,LegReturnRatePriceCurrency,CURRENCY,
42568,LegReturnRatePriceType,INT,
42569,NoLegReturnRateValuationDateBusinessCenters,NUMINGROUP,
42570,LegReturnRateValuationDateBusinessCenter,STRING,
42571,NoLegReturnRateValuationDates,NUMINGROUP,
42572,LegReturnRateValuationDate,LOCALMKTDATE,
42573,LegReturnRateValuationDateType,INT,
42574,LegSettlMethodElectionDateUnadjusted,LOCALMKTDATE,
42575,LegSettlMethodElectionDateBusinessDayConvention,INT,
42576,LegSettlMethodElectionDateRelativeTo,INT,
42577,LegSettlMethodElectionDateOffsetPeriod,INT,
42578,LegSettlMethodElectionDateOffsetUnit,STRING,
42579,LegSettlMethodElectionDateOffsetDayType,INT,
42580,LegSettlMethodElectionDateAdjusted,LOCALMKTDATE,
42581,NoLegSettlMethodElectionDateBusinessCenters,NUMINGROUP,
42582,LegSettlMethodElectionDateBusinessCenter,STRING,
42583,LegStreamVersion,STRING,
42584,LegStreamVersionEffectiveDate,LOCALMKTDATE,
42585,LegStreamNotionalDeterminationMethod,STRING,
42586,LegStreamNotionalAdjustments,INT,
42587,StreamCommodityDeliveryPricingRegion,STRING,
42588,LegStreamCommodityDeliveryPricingRegion,STRING,
42589,UnderlyingStreamCommodityDeliveryPricingRegion,STRING,
42590,SettlMethodElectingPartySide,INT,
42591,MakeWholeDate,LOCALMKTDATE,
42592,MakeWholeAmount,AMT,
42593,MakeWholeBenchmarkCurveName,STRING,
42594,MakeWholeBenchmarkCurvePoint,STRING,
42595,MakeWholeRecallSpread,PRICEOFFSET,
42596,MakeWholeBenchmarkQuote,INT,
42597,MakeWholeInterpolationMethod,INT,
42598,PaymentAmountRelativeTo,INT,
42599,PaymentAmountDeterminationMethod,STRING,
42600,PaymentStreamCashSettlIndicator,BOOLEAN,
42601,PaymentStreamCompoundingXIDRef,XIDREF,
42602,PaymentStreamCompoundingSpread,PRICEOFFSET,
42603,PaymentStreamInterpolationMethod,INT,
42604,PaymentStreamInterpolationPeriod,INT,
42605,PaymentStreamCompoundingFixedRate,FLOAT,
42606,NoPaymentStreamCompoundingDates,NUMINGROUP,
42607,PaymentStreamCompoundingDate,LOCALMKTDATE,
42608,PaymentStreamCompoundingDateType,INT,
42609,PaymentStreamCompoundingDatesBusinessDayConvention,INT,
42610,PaymentStreamCompoundingDatesRelativeTo,INT,
42611,PaymentStreamCompoundingDatesOffsetPeriod,INT,
42612,PaymentStreamCompoundingDatesOffsetUnit,STRING,
42613,PaymentStreamCompoundingDatesOffsetDayType,INT,
42614,PaymentStreamCompoundingPeriodSkip,INT,
42615,PaymentStreamCompoundingFrequencyPeriod,INT,
42616,PaymentStreamCompoundingFrequencyUnit,STRING,
42617,PaymentStreamCompoundingRollConvention,STRING,
42618,PaymentStreamBoundsFirstDateUnadjusted,LOCALMKTDATE,
42619,PaymentStreamBoundsLastDateUnadjusted,LOCALMKTDATE,
42620,NoPaymentStreamCompoundingDatesBusinessCenters,NUMINGROUP,
42621,PaymentStreamCompoundingDatesBusinessCenter,STRING,
42622,PaymentStreamCompoundingEndDateUnadjusted,LOCALMKTDATE,
42623,PaymentStreamCompoundingEndDateRelativeTo,INT,
42624,PaymentStreamCompoundingEndDateOffsetPeriod,INT,
42625,PaymentStreamCompoundingEndDateOffsetUnit,STRING,
42626,PaymentStreamCompoundingEndDateOffsetDayType,INT,
42627,PaymentStreamCompoundingEndDateAdjusted,LOCALMKTDATE,
42628,PaymentStreamCompoundingRateIndex,STRING,
42629,PaymentStreamCompoundingRateIndexCurvePeriod,INT,
42630,PaymentStreamCompoundingRateIndexCurveUnit,STRING,
42631,PaymentStreamCompoundingRateMultiplier,FLOAT,
42632,PaymentStreamCompoundingRateSpread,PRICEOFFSET,
42633,PaymentStreamCompoundingRateSpreadPositionType,INT,
42634,PaymentStreamCompoundingRateTreatment,INT,
42635,PaymentStreamCompoundingCapRate,PERCENTAGE,
42636,PaymentStreamCompoundingCapRateBuySide,INT,
42637,PaymentStreamCompoundingCapRateSellSide,INT,
42638,PaymentStreamCompoundingFloorRate,PERCENTAGE,
42639,PaymentStreamCompoundingFloorRateBuySide,INT,
42640,PaymentStreamCompoundingFloorRateSellSide,INT,
42641,PaymentStreamCompoundingInitialRate,PERCENTAGE,
42642,PaymentStreamCompoundingFinalRateRoundingDirection,CHAR,
42643,PaymentStreamCompoundingFinalRatePrecision,INT,
42644,PaymentStreamCompoundingAveragingMethod,INT,
42645,PaymentStreamCompoundingNegativeRateTreatment,INT,
42646,PaymentStreamCompoundingStartDateUnadjusted,LOCALMKTDATE,
42647,PaymentStreamCompoundingStartDateRelativeTo,INT,
42648,PaymentStreamCompoundingStartDateOffsetPeriod,INT,
42649,PaymentStreamCompoundingStartDateOffsetUnit,STRING,
42650,PaymentStreamCompoundingStartDateOffsetDayType,INT,
42651,PaymentStreamCompoundingStartDateAdjusted,LOCALMKTDATE,
42652,PaymentStreamFormulaImageLength,LENGTH,
42653,PaymentStreamFormulaImage,DATA,
42654,PaymentStreamFinalPricePaymentDateUnadjusted,LOCALMKTDATE,
42655,PaymentStreamFinalPricePaymentDateRelativeTo,INT,
42656,PaymentStreamFinalPricePaymentDateOffsetfPeriod,INT,
42657,PaymentStreamFinalPricePaymentDateOffsetUnit,STRING,
42658,PaymentStreamFinalPricePaymentDateOffsetDayType,INT,
42659,PaymentStreamFinalPricePaymentDateAdjusted,LOCALMKTDATE,
42660,NoPaymentStreamFixingDates,NUMINGROUP,
42661,PaymentStreamFixingDate,LOCALMKTDATE,
42662,PaymentStreamFixingDateType,INT,
42663,PaymentStreamFirstObservationDateUnadjusted,LOCALMKTDATE,
42664,PaymentStreamFirstObservationDateRelativeTo,INT,
42665,PaymentStreamFirstObservationDateOffsetDayType,INT,
42666,PaymentStreamFirstObservationDateAdjusted,LOCALMKTDATE,
42667,PaymentStreamUnderlierRefID,STRING,
42668,ReturnRateNotionalReset,BOOLEAN,
42669,PaymentStreamLinkInitialLevel,PRICE,
42670,PaymentStreamLinkClosingLevelIndicator,BOOLEAN,
42671,PaymentStreamLinkExpiringLevelIndicator,BOOLEAN,
42672,PaymentStreamLinkEstimatedTradingDays,INT,
42673,PaymentStreamLinkStrikePrice,PRICE,
42674,PaymentStreamLinkStrikePriceType,INT,
42675,PaymentStreamLinkMaximumBoundary,FLOAT,
42676,PaymentStreamLinkMinimumBoundary,FLOAT,
42677,PaymentStreamLinkNumberOfDataSeries,INT,
42678,PaymentStreamVarianceUnadjustedCap,FLOAT,
42679,PaymentStreamRealizedVarianceMethod,INT,
42680,PaymentStreamDaysAdjustmentIndicator,BOOLEAN,
42681,PaymentStreamNearestExchangeContractRefID,STRING,
42682,PaymentStreamVegaNotionalAmount,FLOAT,
42683,NoPaymentStreamFormulas,NUMINGROUP,
42684,PaymentStreamFormula,XMLDATA,
42685,PaymentStreamFormulaDesc,STRING,
42686,PaymentStreamFormulaCurrency,CURRENCY,
42687,PaymentStreamFormulaCurrencyDeterminationMethod,STRING,
42688,PaymentStreamFormulaReferenceAmount,INT,
42689,PaymentStubEndDateUnadjusted,LOCALMKTDATE,
42690,PaymentStubEndDateBusinessDayConvention,INT,
42691,PaymentStubEndDateRelativeTo,INT,
42692,PaymentStubEndDateOffsetPeriod,INT,
42693,PaymentStubEndDateOffsetUnit,STRING,
42694,PaymentStubEndDateOffsetDayType,INT,
42695,PaymentStubEndDateAdjusted,LOCALMKTDATE,
42696,NoPaymentStubEndDateBusinessCenters,NUMINGROUP,
42697,PaymentStubEndDateBusinessCenter,STRING,
42698,PaymentStubStartDateUnadjusted,LOCALMKTDATE,
42699,PaymentStubStartDateBusinessDayConvention,INT,
42700,PaymentStubStartDateRelativeTo,INT,
42701,PaymentStubStartDateOffsetPeriod,INT,
42702,PaymentStubStartDateOffsetUnit,STRING,
